country,year,gender,age,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc
United States,2008,Female,40,NA,NA,NA,NA,NA
United States,2009,Female,40,NA,NA,NA,NA,NA
United States,2010,Female,40,NA,NA,NA,NA,NA
United States,2011,Female,40,NA,NA,NA,NA,NA
United States,2012,Female,40,NA,NA,NA,NA,NA
United States,2013,Female,40,NA,NA,NA,NA,NA
United States,2014,Female,40,NA,NA,NA,NA,NA
United States,2015,Female,40,NA,NA,NA,NA,NA
United States,2016,Female,40,NA,NA,NA,NA,NA
United States,2017,Female,40,NA,NA,NA,NA,NA
United States,2018,Female,40,NA,NA,NA,NA,NA
United States,2019,Female,40,NA,NA,NA,NA,NA
United States,1998,Male,40,NA,NA,NA,NA,NA
United States,1999,Male,40,NA,NA,NA,NA,NA
United States,2000,Male,40,NA,NA,NA,NA,NA
United States,2001,Male,40,NA,NA,NA,NA,NA
United States,2002,Male,40,NA,NA,NA,NA,NA
United States,2003,Male,40,NA,NA,NA,NA,NA
United States,2004,Male,40,NA,NA,NA,NA,NA
United States,2005,Male,40,NA,NA,NA,NA,NA
United States,2006,Male,40,NA,NA,NA,NA,NA
United States,2007,Male,40,NA,NA,NA,NA,NA
United States,2008,Male,40,NA,NA,NA,NA,NA
United States,2009,Male,40,NA,NA,NA,NA,NA
United States,2010,Male,40,NA,NA,NA,NA,NA
United States,2011,Male,40,NA,NA,NA,NA,NA
United States,2012,Male,40,NA,NA,NA,NA,NA
United States,2013,Male,40,NA,NA,NA,NA,NA
United States,2014,Male,40,NA,NA,NA,NA,NA
United States,2015,Male,40,NA,NA,NA,NA,NA
United States,2016,Male,40,NA,NA,NA,NA,NA
United States,2017,Male,40,NA,NA,NA,NA,NA
United States,2018,Male,40,NA,NA,NA,NA,NA
United States,2019,Male,40,NA,NA,NA,NA,NA
United States,1998,All genders,41,NA,NA,NA,NA,NA
United States,1999,All genders,41,NA,NA,NA,NA,NA
United States,2000,All genders,41,NA,NA,NA,NA,NA
United States,2001,All genders,41,NA,NA,NA,NA,NA
United States,2002,All genders,41,NA,NA,NA,NA,NA
United States,2003,All genders,41,NA,NA,NA,NA,NA
United States,2004,All genders,41,NA,NA,NA,NA,NA
United States,2005,All genders,41,NA,NA,NA,NA,NA
United States,2006,All genders,41,NA,NA,NA,NA,NA
United States,2007,All genders,41,NA,NA,NA,NA,NA
United States,2008,All genders,41,NA,NA,NA,NA,NA
United States,2009,All genders,41,NA,NA,NA,NA,NA
United States,2010,All genders,41,NA,NA,NA,NA,NA
United States,2011,All genders,41,NA,NA,NA,NA,NA
United States,2012,All genders,41,NA,NA,NA,NA,NA
United States,2013,All genders,41,NA,NA,NA,NA,NA
United States,2014,All genders,41,NA,NA,NA,NA,NA
United States,2015,All genders,41,NA,NA,NA,NA,NA
United States,2016,All genders,41,NA,NA,NA,NA,NA
United States,2017,All genders,41,NA,NA,NA,NA,NA
United States,2018,All genders,41,NA,NA,NA,NA,NA
United States,2019,All genders,41,NA,NA,NA,NA,NA
United States,1998,Female,41,NA,NA,NA,NA,NA
United States,1999,Female,41,NA,NA,NA,NA,NA
United States,2000,Female,41,NA,NA,NA,NA,NA
United States,2001,Female,41,NA,NA,NA,NA,NA
United States,2002,Female,41,NA,NA,NA,NA,NA
United States,2003,Female,41,NA,NA,NA,NA,NA
United States,2004,Female,41,NA,NA,NA,NA,NA
United States,2005,Female,41,NA,NA,NA,NA,NA
United States,2006,Female,41,NA,NA,NA,NA,NA
United States,2007,Female,41,NA,NA,NA,NA,NA
United States,2008,Female,41,NA,NA,NA,NA,NA
United States,2009,Female,41,NA,NA,NA,NA,NA
United States,2010,Female,41,NA,NA,NA,NA,NA
United States,2011,Female,41,NA,NA,NA,NA,NA
United States,2012,Female,41,NA,NA,NA,NA,NA
United States,2013,Female,41,NA,NA,NA,NA,NA
United States,2014,Female,41,NA,NA,NA,NA,NA
United States,2015,Female,41,NA,NA,NA,NA,NA
United States,2016,Female,41,NA,NA,NA,NA,NA
United States,2017,Female,41,NA,NA,NA,NA,NA
United States,2018,Female,41,NA,NA,NA,NA,NA
United States,2019,Female,41,NA,NA,NA,NA,NA
United States,1998,Male,41,NA,NA,NA,NA,NA
United States,1999,Male,41,NA,NA,NA,NA,NA
United States,2000,Male,41,NA,NA,NA,NA,NA
United States,2001,Male,41,NA,NA,NA,NA,NA
United States,2002,Male,41,NA,NA,NA,NA,NA
United States,2003,Male,41,NA,NA,NA,NA,NA
United States,2004,Male,41,NA,NA,NA,NA,NA
United States,2005,Male,41,NA,NA,NA,NA,NA
United States,2006,Male,41,NA,NA,NA,NA,NA
United States,2007,Male,41,NA,NA,NA,NA,NA
United States,2008,Male,41,NA,NA,NA,NA,NA
United States,2009,Male,41,NA,NA,NA,NA,NA
United States,2010,Male,41,NA,NA,NA,NA,NA
United States,2011,Male,41,NA,NA,NA,NA,NA
United States,2012,Male,41,NA,NA,NA,NA,NA
United States,2013,Male,41,NA,NA,NA,NA,NA
United States,2014,Male,41,NA,NA,NA,NA,NA
United States,2015,Male,41,NA,NA,NA,NA,NA
United States,2016,Male,41,NA,NA,NA,NA,NA
United States,2017,Male,41,NA,NA,NA,NA,NA
United States,2018,Male,41,NA,NA,NA,NA,NA
United States,2019,Male,41,NA,NA,NA,NA,NA
United States,1998,All genders,42,NA,NA,NA,NA,NA
United States,1999,All genders,42,NA,NA,NA,NA,NA
United States,2000,All genders,42,NA,NA,NA,NA,NA
United States,2001,All genders,42,NA,NA,NA,NA,NA
United States,2002,All genders,42,NA,NA,NA,NA,NA
United States,2003,All genders,42,NA,NA,NA,NA,NA
United States,2004,All genders,42,NA,NA,NA,NA,NA
United States,2005,All genders,42,NA,NA,NA,NA,NA
United States,2006,All genders,42,NA,NA,NA,NA,NA
United States,2007,All genders,42,NA,NA,NA,NA,NA
United States,2008,All genders,42,NA,NA,NA,NA,NA
United States,2009,All genders,42,NA,NA,NA,NA,NA
United States,2010,All genders,42,NA,NA,NA,NA,NA
United States,2011,All genders,42,NA,NA,NA,NA,NA
United States,2012,All genders,42,NA,NA,NA,NA,NA
United States,2013,All genders,42,NA,NA,NA,NA,NA
United States,2014,All genders,42,NA,NA,NA,NA,NA
United States,2015,All genders,42,NA,NA,NA,NA,NA
United States,2016,All genders,42,NA,NA,NA,NA,NA
United States,2017,All genders,42,NA,NA,NA,NA,NA
United States,2018,All genders,42,NA,NA,NA,NA,NA
United States,2019,All genders,42,NA,NA,NA,NA,NA
United States,1998,Female,42,NA,NA,NA,NA,NA
United States,1999,Female,42,NA,NA,NA,NA,NA
United States,2000,Female,42,NA,NA,NA,NA,NA
United States,2001,Female,42,NA,NA,NA,NA,NA
United States,2002,Female,42,NA,NA,NA,NA,NA
United States,2003,Female,42,NA,NA,NA,NA,NA
United States,2004,Female,42,NA,NA,NA,NA,NA
United States,2005,Female,42,NA,NA,NA,NA,NA
United States,2006,Female,42,NA,NA,NA,NA,NA
United States,2007,Female,42,NA,NA,NA,NA,NA
United States,2008,Female,42,NA,NA,NA,NA,NA
United States,2009,Female,42,NA,NA,NA,NA,NA
United States,2010,Female,42,NA,NA,NA,NA,NA
United States,2011,Female,42,NA,NA,NA,NA,NA
United States,2012,Female,42,NA,NA,NA,NA,NA
United States,2013,Female,42,NA,NA,NA,NA,NA
United States,2014,Female,42,NA,NA,NA,NA,NA
United States,2015,Female,42,NA,NA,NA,NA,NA
United States,2016,Female,42,NA,NA,NA,NA,NA
United States,2017,Female,42,NA,NA,NA,NA,NA
United States,2018,Female,42,NA,NA,NA,NA,NA
United States,2019,Female,42,NA,NA,NA,NA,NA
United States,1998,Male,42,NA,NA,NA,NA,NA
United States,1999,Male,42,NA,NA,NA,NA,NA
United States,2000,Male,42,NA,NA,NA,NA,NA
United States,2001,Male,42,NA,NA,NA,NA,NA
United States,2002,Male,42,NA,NA,NA,NA,NA
United States,2003,Male,42,NA,NA,NA,NA,NA
United States,2004,Male,42,NA,NA,NA,NA,NA
United States,2005,Male,42,NA,NA,NA,NA,NA
United States,2006,Male,42,NA,NA,NA,NA,NA
United States,2007,Male,42,NA,NA,NA,NA,NA
United States,2008,Male,42,NA,NA,NA,NA,NA
United States,2009,Male,42,NA,NA,NA,NA,NA
United States,2010,Male,42,NA,NA,NA,NA,NA
United States,2011,Male,42,NA,NA,NA,NA,NA
United States,2012,Male,42,NA,NA,NA,NA,NA
United States,2013,Male,42,NA,NA,NA,NA,NA
United States,2014,Male,42,NA,NA,NA,NA,NA
United States,2015,Male,42,NA,NA,NA,NA,NA
United States,2016,Male,42,NA,NA,NA,NA,NA
United States,2017,Male,42,NA,NA,NA,NA,NA
United States,2018,Male,42,NA,NA,NA,NA,NA
United States,2019,Male,42,NA,NA,NA,NA,NA
United States,1998,All genders,43,NA,NA,NA,NA,NA
United States,1999,All genders,43,NA,NA,NA,NA,NA
United States,2000,All genders,43,NA,NA,NA,NA,NA
United States,2001,All genders,43,NA,NA,NA,NA,NA
United States,2002,All genders,43,NA,NA,NA,NA,NA
United States,2003,All genders,43,NA,NA,NA,NA,NA
United States,2004,All genders,43,NA,NA,NA,NA,NA
United States,2005,All genders,43,NA,NA,NA,NA,NA
United States,2006,All genders,43,NA,NA,NA,NA,NA
United States,2007,All genders,43,NA,NA,NA,NA,NA
United States,2008,All genders,43,NA,NA,NA,NA,NA
United States,2009,All genders,43,NA,NA,NA,NA,NA
United States,2010,All genders,43,NA,NA,NA,NA,NA
United States,2011,All genders,43,NA,NA,NA,NA,NA
United States,2012,All genders,43,NA,NA,NA,NA,NA
United States,2013,All genders,43,NA,NA,NA,NA,NA
United States,2014,All genders,43,NA,NA,NA,NA,NA
United States,2015,All genders,43,NA,NA,NA,NA,NA
United States,2016,All genders,43,NA,NA,NA,NA,NA
United States,2017,All genders,43,NA,NA,NA,NA,NA
United States,2018,All genders,43,NA,NA,NA,NA,NA
United States,2019,All genders,43,NA,NA,NA,NA,NA
United States,1998,Female,43,NA,NA,NA,NA,NA
United States,1999,Female,43,NA,NA,NA,NA,NA
United States,2000,Female,43,NA,NA,NA,NA,NA
United States,2001,Female,43,NA,NA,NA,NA,NA
United States,2002,Female,43,NA,NA,NA,NA,NA
United States,2003,Female,43,NA,NA,NA,NA,NA
United States,2004,Female,43,NA,NA,NA,NA,NA
United States,2005,Female,43,NA,NA,NA,NA,NA
United States,2006,Female,43,NA,NA,NA,NA,NA
United States,2007,Female,43,NA,NA,NA,NA,NA
United States,2008,Female,43,NA,NA,NA,NA,NA
United States,2009,Female,43,NA,NA,NA,NA,NA
United States,2010,Female,43,NA,NA,NA,NA,NA
United States,2011,Female,43,NA,NA,NA,NA,NA
United States,2012,Female,43,NA,NA,NA,NA,NA
United States,2013,Female,43,NA,NA,NA,NA,NA
United States,2014,Female,43,NA,NA,NA,NA,NA
United States,2015,Female,43,NA,NA,NA,NA,NA
United States,2016,Female,43,NA,NA,NA,NA,NA
United States,2017,Female,43,NA,NA,NA,NA,NA
United States,2018,Female,43,NA,NA,NA,NA,NA
United States,2019,Female,43,NA,NA,NA,NA,NA
United States,1998,Male,43,NA,NA,NA,NA,NA
United States,1999,Male,43,NA,NA,NA,NA,NA
United States,2000,Male,43,NA,NA,NA,NA,NA
United States,2001,Male,43,NA,NA,NA,NA,NA
United States,2002,Male,43,NA,NA,NA,NA,NA
United States,2003,Male,43,NA,NA,NA,NA,NA
United States,2004,Male,43,NA,NA,NA,NA,NA
United States,2005,Male,43,NA,NA,NA,NA,NA
United States,2006,Male,43,NA,NA,NA,NA,NA
United States,2007,Male,43,NA,NA,NA,NA,NA
United States,2008,Male,43,NA,NA,NA,NA,NA
United States,2009,Male,43,NA,NA,NA,NA,NA
United States,2010,Male,43,NA,NA,NA,NA,NA
United States,2011,Male,43,NA,NA,NA,NA,NA
United States,2012,Male,43,NA,NA,NA,NA,NA
United States,2013,Male,43,NA,NA,NA,NA,NA
United States,2014,Male,43,NA,NA,NA,NA,NA
United States,2015,Male,43,NA,NA,NA,NA,NA
United States,2016,Male,43,NA,NA,NA,NA,NA
United States,2017,Male,43,NA,NA,NA,NA,NA
United States,2018,Male,43,NA,NA,NA,NA,NA
United States,2019,Male,43,NA,NA,NA,NA,NA
United States,1998,All genders,44,NA,NA,NA,NA,NA
United States,1999,All genders,44,NA,NA,NA,NA,NA
United States,2000,All genders,44,NA,NA,NA,NA,NA
United States,2001,All genders,44,NA,NA,NA,NA,NA
United States,2002,All genders,44,NA,NA,NA,NA,NA
United States,2003,All genders,44,NA,NA,NA,NA,NA
United States,2004,All genders,44,NA,NA,NA,NA,NA
United States,2005,All genders,44,NA,NA,NA,NA,NA
United States,2006,All genders,44,NA,NA,NA,NA,NA
United States,2007,All genders,44,NA,NA,NA,NA,NA
United States,2008,All genders,44,NA,NA,NA,NA,NA
United States,2009,All genders,44,NA,NA,NA,NA,NA
United States,2010,All genders,44,NA,NA,NA,NA,NA
United States,2011,All genders,44,NA,NA,NA,NA,NA
United States,2012,All genders,44,NA,NA,NA,NA,NA
United States,2013,All genders,44,NA,NA,NA,NA,NA
United States,2014,All genders,44,NA,NA,NA,NA,NA
United States,2015,All genders,44,NA,NA,NA,NA,NA
United States,2016,All genders,44,NA,NA,NA,NA,NA
United States,2017,All genders,44,NA,NA,NA,NA,NA
United States,2018,All genders,44,NA,NA,NA,NA,NA
United States,2019,All genders,44,NA,NA,NA,NA,NA
United States,1998,Female,44,NA,NA,NA,NA,NA
United States,1999,Female,44,NA,NA,NA,NA,NA
United States,2000,Female,44,NA,NA,NA,NA,NA
United States,2001,Female,44,NA,NA,NA,NA,NA
United States,2002,Female,44,NA,NA,NA,NA,NA
United States,2003,Female,44,NA,NA,NA,NA,NA
United States,2004,Female,44,NA,NA,NA,NA,NA
United States,2005,Female,44,NA,NA,NA,NA,NA
United States,2006,Female,44,NA,NA,NA,NA,NA
United States,2007,Female,44,NA,NA,NA,NA,NA
United States,2008,Female,44,NA,NA,NA,NA,NA
United States,2009,Female,44,NA,NA,NA,NA,NA
United States,2010,Female,44,NA,NA,NA,NA,NA
United States,2011,Female,44,NA,NA,NA,NA,NA
United States,2012,Female,44,NA,NA,NA,NA,NA
United States,2013,Female,44,NA,NA,NA,NA,NA
United States,2014,Female,44,NA,NA,NA,NA,NA
United States,2015,Female,44,NA,NA,NA,NA,NA
United States,2016,Female,44,NA,NA,NA,NA,NA
United States,2017,Female,44,NA,NA,NA,NA,NA
United States,2018,Female,44,NA,NA,NA,NA,NA
United States,2019,Female,44,NA,NA,NA,NA,NA
United States,1998,Male,44,NA,NA,NA,NA,NA
United States,1999,Male,44,NA,NA,NA,NA,NA
United States,2000,Male,44,NA,NA,NA,NA,NA
United States,2001,Male,44,NA,NA,NA,NA,NA
United States,2002,Male,44,NA,NA,NA,NA,NA
United States,2003,Male,44,NA,NA,NA,NA,NA
United States,2004,Male,44,NA,NA,NA,NA,NA
United States,2005,Male,44,NA,NA,NA,NA,NA
United States,2006,Male,44,NA,NA,NA,NA,NA
United States,2007,Male,44,NA,NA,NA,NA,NA
United States,2008,Male,44,NA,NA,NA,NA,NA
United States,2009,Male,44,NA,NA,NA,NA,NA
United States,2010,Male,44,NA,NA,NA,NA,NA
United States,2011,Male,44,NA,NA,NA,NA,NA
United States,2012,Male,44,NA,NA,NA,NA,NA
United States,2013,Male,44,NA,NA,NA,NA,NA
United States,2014,Male,44,NA,NA,NA,NA,NA
United States,2015,Male,44,NA,NA,NA,NA,NA
United States,2016,Male,44,NA,NA,NA,NA,NA
United States,2017,Male,44,NA,NA,NA,NA,NA
United States,2018,Male,44,NA,NA,NA,NA,NA
United States,2019,Male,44,NA,NA,NA,NA,NA
United States,1998,All genders,45,NA,NA,NA,NA,NA
United States,1999,All genders,45,NA,NA,NA,NA,NA
United States,2000,All genders,45,NA,NA,NA,NA,NA
United States,2001,All genders,45,NA,NA,NA,NA,NA
United States,2002,All genders,45,NA,NA,NA,NA,NA
United States,2003,All genders,45,NA,NA,NA,NA,NA
United States,2004,All genders,45,NA,NA,NA,NA,NA
United States,2005,All genders,45,NA,NA,NA,NA,NA
United States,2006,All genders,45,NA,NA,NA,NA,NA
United States,2007,All genders,45,NA,NA,NA,NA,NA
United States,2008,All genders,45,NA,NA,NA,NA,NA
United States,2009,All genders,45,NA,NA,NA,NA,NA
United States,2010,All genders,45,NA,NA,NA,NA,NA
United States,2011,All genders,45,NA,NA,NA,NA,NA
United States,2012,All genders,45,NA,NA,NA,NA,NA
United States,2013,All genders,45,NA,NA,NA,NA,NA
United States,2014,All genders,45,NA,NA,NA,NA,NA
United States,2015,All genders,45,NA,NA,NA,NA,NA
United States,2016,All genders,45,NA,NA,NA,NA,NA
United States,2017,All genders,45,NA,NA,NA,NA,NA
United States,2018,All genders,45,NA,NA,NA,NA,NA
United States,2019,All genders,45,NA,NA,NA,NA,NA
United States,1998,Female,45,NA,NA,NA,NA,NA
United States,1999,Female,45,NA,NA,NA,NA,NA
United States,2000,Female,45,NA,NA,NA,NA,NA
United States,2001,Female,45,NA,NA,NA,NA,NA
United States,2002,Female,45,NA,NA,NA,NA,NA
United States,2003,Female,45,NA,NA,NA,NA,NA
United States,2004,Female,45,NA,NA,NA,NA,NA
United States,2005,Female,45,NA,NA,NA,NA,NA
United States,2006,Female,45,NA,NA,NA,NA,NA
United States,2007,Female,45,NA,NA,NA,NA,NA
United States,2008,Female,45,NA,NA,NA,NA,NA
United States,2009,Female,45,NA,NA,NA,NA,NA
United States,2010,Female,45,NA,NA,NA,NA,NA
United States,2011,Female,45,NA,NA,NA,NA,NA
United States,2012,Female,45,NA,NA,NA,NA,NA
United States,2013,Female,45,NA,NA,NA,NA,NA
United States,2014,Female,45,NA,NA,NA,NA,NA
United States,2015,Female,45,NA,NA,NA,NA,NA
United States,2016,Female,45,NA,NA,NA,NA,NA
United States,2017,Female,45,NA,NA,NA,NA,NA
United States,2018,Female,45,NA,NA,NA,NA,NA
United States,2019,Female,45,NA,NA,NA,NA,NA
United States,1998,Male,45,NA,NA,NA,NA,NA
United States,1999,Male,45,NA,NA,NA,NA,NA
United States,2000,Male,45,NA,NA,NA,NA,NA
United States,2001,Male,45,NA,NA,NA,NA,NA
United States,2002,Male,45,NA,NA,NA,NA,NA
United States,2003,Male,45,NA,NA,NA,NA,NA
United States,2004,Male,45,NA,NA,NA,NA,NA
United States,2005,Male,45,NA,NA,NA,NA,NA
United States,2006,Male,45,NA,NA,NA,NA,NA
United States,2007,Male,45,NA,NA,NA,NA,NA
United States,2008,Male,45,NA,NA,NA,NA,NA
United States,2009,Male,45,NA,NA,NA,NA,NA
United States,2010,Male,45,NA,NA,NA,NA,NA
United States,2011,Male,45,NA,NA,NA,NA,NA
United States,2012,Male,45,NA,NA,NA,NA,NA
United States,2013,Male,45,NA,NA,NA,NA,NA
United States,2014,Male,45,NA,NA,NA,NA,NA
United States,2015,Male,45,NA,NA,NA,NA,NA
United States,2016,Male,45,NA,NA,NA,NA,NA
United States,2017,Male,45,NA,NA,NA,NA,NA
United States,2018,Male,45,NA,NA,NA,NA,NA
United States,2019,Male,45,NA,NA,NA,NA,NA
United States,1998,All genders,45-55,25.05,11.7,8.524,4.263,1.664
United States,1999,All genders,45-55,25,11.52,8.334,4.023,1.463
United States,2000,All genders,45-55,25.99,12.59,9.383,4.89,1.952
United States,2001,All genders,45-55,24.8,11.37,8.225,3.993,1.454
United States,2002,All genders,45-55,24.13,10.74,7.669,3.619,1.265
United States,2003,All genders,45-55,24.26,10.83,7.737,3.656,1.277
United States,2004,All genders,45-55,25.06,11.59,8.443,4.199,1.547
United States,2005,All genders,45-55,25.82,12.19,8.948,4.528,1.685
United States,2006,All genders,45-55,26.49,12.7,9.356,4.727,1.708
United States,2007,All genders,45-55,27.04,13.14,9.765,5.065,1.879
United States,2008,All genders,45-55,26.25,12.35,9.04,4.514,1.647
United States,2009,All genders,45-55,25.31,11.4,8.157,3.878,1.356
United States,2010,All genders,45-55,26.13,12.08,8.751,4.258,1.484
United States,2011,All genders,45-55,26.53,12.28,8.886,4.293,1.427
United States,2012,All genders,45-55,27.16,12.86,9.42,4.671,1.658
United States,2013,All genders,45-55,26.59,12.21,8.81,4.216,1.41
United States,2014,All genders,45-55,27.14,12.76,9.326,4.616,1.623
United States,2015,All genders,45-55,27.13,12.68,9.233,4.535,1.57
United States,2016,All genders,45-55,26.88,12.35,8.91,4.285,1.467
United States,2017,All genders,45-55,27.17,12.67,9.226,4.554,1.613
United States,2018,All genders,45-55,27.21,12.69,9.25,4.595,1.656
United States,2019,All genders,45-55,27.13,12.54,9.097,4.469,1.59
United States,1998,Female,45-55,19.3,8.085,5.824,3.031,1.435
United States,1999,Female,45-55,19.16,7.682,5.369,2.509,0.9226
United States,2000,Female,45-55,19.75,8.31,5.96,3.017,1.267
United States,2001,Female,45-55,19.17,7.583,5.225,2.341,0.8046
United States,2002,Female,45-55,18.98,7.318,4.959,2.125,0.7001
United States,2003,Female,45-55,19.26,7.433,5.03,2.129,0.6782
United States,2004,Female,45-55,19.77,7.806,5.344,2.363,0.8014
United States,2005,Female,45-55,20.28,8.161,5.635,2.518,0.8538
United States,2006,Female,45-55,20.77,8.467,5.875,2.632,0.8816
United States,2007,Female,45-55,21.16,8.737,6.099,2.789,0.9673
United States,2008,Female,45-55,20.85,8.357,5.74,2.515,0.8445
United States,2009,Female,45-55,20.55,8.032,5.451,2.322,0.7568
United States,2010,Female,45-55,21.02,8.377,5.722,2.466,0.8023
United States,2011,Female,45-55,21.49,8.62,5.887,2.528,0.8141
United States,2012,Female,45-55,21.96,8.995,6.202,2.719,0.8796
United States,2013,Female,45-55,21.93,8.862,6.054,2.595,0.8191
United States,2014,Female,45-55,22.31,9.152,6.304,2.768,0.9189
United States,2015,Female,45-55,22.51,9.253,6.38,2.818,0.9435
United States,2016,Female,45-55,22.41,9.087,6.203,2.657,0.8546
United States,2017,Female,45-55,22.59,9.236,6.332,2.752,0.9123
United States,2018,Female,45-55,22.87,9.448,6.515,2.893,0.9912
United States,2019,Female,45-55,23,9.492,6.531,2.885,0.9882
United States,1998,Male,45-55,26.03,12.16,8.859,4.383,1.608
United States,1999,Male,45-55,26.12,12.18,8.854,4.283,1.551
United States,2000,Male,45-55,27.37,13.52,10.14,5.275,2.091
United States,2001,Male,45-55,26.08,12.2,8.905,4.357,1.593
United States,2002,Male,45-55,25.35,11.54,8.307,3.979,1.387
United States,2003,Male,45-55,25.52,11.67,8.426,4.05,1.42
United States,2004,Male,45-55,26.5,12.63,9.316,4.716,1.704
United States,2005,Male,45-55,27.38,13.31,9.902,5.106,1.869
United States,2006,Male,45-55,28.13,13.87,10.34,5.293,1.862
United States,2007,Male,45-55,28.78,14.41,10.87,5.711,2.041
United States,2008,Male,45-55,27.8,13.5,10,5.07,1.819
United States,2009,Male,45-55,26.7,12.34,8.928,4.322,1.485
United States,2010,Male,45-55,27.69,13.16,9.645,4.765,1.615
United States,2011,Male,45-55,27.98,13.31,9.738,4.754,1.522
United States,2012,Male,45-55,28.71,14.01,10.38,5.221,1.827
United States,2013,Male,45-55,27.86,13.15,9.581,4.64,1.524
United States,2014,Male,45-55,28.53,13.83,10.22,5.134,1.758
United States,2015,Male,45-55,28.46,13.69,10.08,5.013,1.684
United States,2016,Male,45-55,28.18,13.32,9.715,4.742,1.591
United States,2017,Male,45-55,28.57,13.76,10.15,5.098,1.764
United States,2018,Male,45-55,28.53,13.73,10.13,5.12,1.806
United States,2019,Male,45-55,28.38,13.52,9.935,4.963,1.724
United States,1998,All genders,46,NA,NA,NA,NA,NA
United States,1999,All genders,46,NA,NA,NA,NA,NA
United States,2000,All genders,46,NA,NA,NA,NA,NA
United States,2001,All genders,46,NA,NA,NA,NA,NA
United States,2002,All genders,46,NA,NA,NA,NA,NA
United States,2003,All genders,46,NA,NA,NA,NA,NA
United States,2004,All genders,46,NA,NA,NA,NA,NA
United States,2005,All genders,46,NA,NA,NA,NA,NA
United States,2006,All genders,46,NA,NA,NA,NA,NA
United States,2007,All genders,46,NA,NA,NA,NA,NA
United States,2008,All genders,46,NA,NA,NA,NA,NA
United States,2009,All genders,46,NA,NA,NA,NA,NA
United States,2010,All genders,46,NA,NA,NA,NA,NA
United States,2011,All genders,46,NA,NA,NA,NA,NA
United States,2012,All genders,46,NA,NA,NA,NA,NA
United States,2013,All genders,46,NA,NA,NA,NA,NA
United States,2014,All genders,46,NA,NA,NA,NA,NA
United States,2015,All genders,46,NA,NA,NA,NA,NA
United States,2016,All genders,46,NA,NA,NA,NA,NA
United States,2017,All genders,46,NA,NA,NA,NA,NA
United States,2018,All genders,46,NA,NA,NA,NA,NA
United States,2019,All genders,46,NA,NA,NA,NA,NA
United States,1998,Female,46,NA,NA,NA,NA,NA
United States,1999,Female,46,NA,NA,NA,NA,NA
United States,2000,Female,46,NA,NA,NA,NA,NA
United States,2001,Female,46,NA,NA,NA,NA,NA
United States,2002,Female,46,NA,NA,NA,NA,NA
United States,2003,Female,46,NA,NA,NA,NA,NA
United States,2004,Female,46,NA,NA,NA,NA,NA
United States,2005,Female,46,NA,NA,NA,NA,NA
United States,2006,Female,46,NA,NA,NA,NA,NA
United States,2007,Female,46,NA,NA,NA,NA,NA
United States,2008,Female,46,NA,NA,NA,NA,NA
United States,2009,Female,46,NA,NA,NA,NA,NA
United States,2010,Female,46,NA,NA,NA,NA,NA
United States,2011,Female,46,NA,NA,NA,NA,NA
United States,2012,Female,46,NA,NA,NA,NA,NA
United States,2013,Female,46,NA,NA,NA,NA,NA
United States,2014,Female,46,NA,NA,NA,NA,NA
United States,2015,Female,46,NA,NA,NA,NA,NA
United States,2016,Female,46,NA,NA,NA,NA,NA
United States,2017,Female,46,NA,NA,NA,NA,NA
United States,2018,Female,46,NA,NA,NA,NA,NA
United States,2019,Female,46,NA,NA,NA,NA,NA
United States,1998,Male,46,NA,NA,NA,NA,NA
United States,1999,Male,46,NA,NA,NA,NA,NA
United States,2000,Male,46,NA,NA,NA,NA,NA
United States,2001,Male,46,NA,NA,NA,NA,NA
United States,2002,Male,46,NA,NA,NA,NA,NA
United States,2003,Male,46,NA,NA,NA,NA,NA
United States,2004,Male,46,NA,NA,NA,NA,NA
United States,2005,Male,46,NA,NA,NA,NA,NA
United States,2006,Male,46,NA,NA,NA,NA,NA
United States,2007,Male,46,NA,NA,NA,NA,NA
United States,2008,Male,46,NA,NA,NA,NA,NA
United States,2009,Male,46,NA,NA,NA,NA,NA
United States,2010,Male,46,NA,NA,NA,NA,NA
United States,2011,Male,46,NA,NA,NA,NA,NA
United States,2012,Male,46,NA,NA,NA,NA,NA
United States,2013,Male,46,NA,NA,NA,NA,NA
United States,2014,Male,46,NA,NA,NA,NA,NA
United States,2015,Male,46,NA,NA,NA,NA,NA
United States,2016,Male,46,NA,NA,NA,NA,NA
United States,2017,Male,46,NA,NA,NA,NA,NA
United States,2018,Male,46,NA,NA,NA,NA,NA
United States,2019,Male,46,NA,NA,NA,NA,NA
United States,1998,All genders,47,NA,NA,NA,NA,NA
United States,1999,All genders,47,NA,NA,NA,NA,NA
United States,2000,All genders,47,NA,NA,NA,NA,NA
United States,2001,All genders,47,NA,NA,NA,NA,NA
United States,2002,All genders,47,NA,NA,NA,NA,NA
United States,2003,All genders,47,NA,NA,NA,NA,NA
United States,2004,All genders,47,NA,NA,NA,NA,NA
United States,2005,All genders,47,NA,NA,NA,NA,NA
United States,2006,All genders,47,NA,NA,NA,NA,NA
United States,2007,All genders,47,NA,NA,NA,NA,NA
United States,2008,All genders,47,NA,NA,NA,NA,NA
United States,2009,All genders,47,NA,NA,NA,NA,NA
United States,2010,All genders,47,NA,NA,NA,NA,NA
United States,2011,All genders,47,NA,NA,NA,NA,NA
